time_stamp,nav_roll,nav_pitch,nav_bearing,target_bearing,wp_dist,alt_error,airspeed,groundspeed,throttle,climb,heading,GPS_status,Gyro_status,Accel_status,Baro_status,PreArm_error,chan1_raw,chan2_raw,chan3_raw,chan4_raw,satellites_visible,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt
17:45:15,0.20311012864112854,0.0849117636680603,139.0,193.5,0.0,-0.0008639526058686897,0.004500000039115548,0.04424971714615822,59.0,0.44230711460113525,126.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.004369754227809608,0.0019891695701517165,2.215827226638794,0.026468454860150814,0.001140390319051221,0.024214550852775574,-35.3632619,149.1652379,8103.5
17:45:16,0.2274055890738964,0.07327371090650558,139.0,193.75,0.0,-0.00040130614706868073,0.004500000271946192,0.04762441758066416,60.0,0.44424479454755783,127.75,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.0030906197789590806,0.0018145268259104341,2.2378733158111572,-0.016104991547763348,0.0005403074756031856,0.02038619527593255,-35.3632619,149.1652379,8550.5
17:45:17,0.2587730437517166,0.07846315205097198,139.0,196.0,0.0,-0.0011788939737016335,0.003000000142492354,0.04818305931985378,59.5,0.4427065998315811,128.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.005914015229791403,0.0020551966154016554,2.2570815086364746,0.08730470389127731,0.0009318870434071869,0.017930038273334503,-35.3632619,149.16523795,8997.5
17:45:18,0.25211426243185997,0.08207378350198269,139.0,196.75,0.0,-0.00081878662967938,0.012250000494532287,0.04974275641143322,60.0,0.4388778358697891,129.75,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.004197899193968624,0.002175300323870033,2.2739007472991943,-0.022479894571006298,0.001000961390673183,0.015277144964784384,-35.3632619,149.165237975,9443.5
17:45:19,0.261649526655674,0.0952255167067051,139.0,194.5,0.0,-0.0014270019019022584,0.022000000812113285,0.04390758275985718,60.0,0.43693840503692627,130.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.006387432338669896,0.0022389519726857543,2.287791609764099,0.11797651648521423,0.0009137020679190755,0.013691745232790709,-35.3632619,149.1652379,9887.5
17:45:20,0.21437868103384972,0.11166766285896301,139.0,186.75,0.0,-0.0010226440244878177,0.02500000037252903,0.036007110029459,60.0,0.43616122752428055,131.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.002400548737568897,0.002416756411548704,2.299649953842163,-0.053449549624929205,-0.0006073063996154815,0.012749204179272056,-35.36326197499999,149.165237825,10333.0
17:45:21,0.18000875413417816,0.11235042288899422,139.0,163.5,0.0,-2.8686525183729827e-05,0.022000000812113285,0.027385646477341652,60.0,0.44382549822330475,132.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.0035743449116125703,0.0022113912273198366,2.3099595308303833,0.14408274739980698,0.0008059252286329865,0.011460027191787958,-35.3632621,149.1652377,10779.0
17:45:22,0.11459196731448174,0.1062492523342371,139.0,134.75,0.0,-0.00048675537982489914,0.021750001702457666,0.021699510980397463,60.0,0.43284618109464645,132.25,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.0018882043441408314,0.0020310555992182344,2.319335460662842,-0.03671242389827967,-0.0005888627783861011,0.010417558252811432,-35.3632622,149.1652376,11223.0
17:45:23,0.033741612278390676,0.11829240992665291,139.0,104.0,0.0,-7.995606574695557e-05,0.017000000923871994,0.020037656649947166,60.0,0.4423838406801224,133.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,-0.00014821643708273768,0.001974482845980674,2.327602744102478,0.045965228229761124,0.0014467351720668375,0.008302721194922924,-35.3632623,149.1652375,11668.0
17:45:24,-0.024102040566504,0.13824918866157532,139.0,83.75,0.0,-0.00089538572501624,0.005750000360421836,0.022681479807943106,60.0,0.43687964230775833,133.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,-9.899435099214315e-06,0.002294171485118568,2.3347086906433105,-0.014949616976082325,0.001192867523059249,0.006587246200069785,-35.3632624,149.1652375,12114.75
17:45:25,-0.045340606942772865,0.1533137932419777,139.0,77.5,0.0,-0.0005902099364902824,0.003000000142492354,0.02612573653459549,60.0,0.43546272814273834,134.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,-0.0004718276140920352,0.002534370170906186,2.341495990753174,-0.021694671362638474,-0.0002436208596918732,0.00637527578510344,-35.3632624,149.16523745,12584.5
17:45:26,-0.053745062090456486,0.15219170227646828,139.0,78.0,0.0,-0.00022094723954069195,0.0032500000670552254,0.027798897121101618,60.0,0.4339849203824997,134.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,-0.00046031423335080035,0.0025241272523999214,2.3476192951202393,0.021034012752352282,0.0006159704789752141,0.005264475534204394,-35.3632624,149.1652375,13053.5
17:45:27,-0.03966737166047096,0.1473911926150322,139.0,82.0,0.0,0.0005371093502617441,0.008500000229105353,0.02870624791830778,60.0,0.43020951747894287,134.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,-0.0026286638458259404,0.0024836924858391285,2.353208065032959,-0.14900675415992737,-0.0004250620258972049,0.006545345997437835,-35.3632624,149.1652375,13501.5
17:45:28,-0.01595772453583777,0.12473167106509209,139.0,94.25,0.0,0.0003369140595168574,0.021000000648200512,0.026727328076958656,60.0,0.43590231239795685,135.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,-0.0011290338788967347,0.0021142911864444613,2.35830157995224,0.04212786350399256,-0.0003904006298398599,0.0045283184153959155,-35.363262375000005,149.1652375,13946.75
17:45:29,-0.021768734324723482,0.07637645676732063,139.0,123.0,0.0,0.00018432617071084678,0.027500000782310963,0.021615559235215187,60.0,0.4306608587503433,135.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.0014255315763875842,0.0012827988830395043,2.3626251220703125,0.07390462793409824,-0.00032272556563839316,0.004842001479119062,-35.363262250000005,149.1652375,14370.5
17:45:30,0.010830681363586336,0.06511524599045515,139.0,153.25,0.0,0.00021057128833490424,0.02650000061839819,0.019577284809201956,60.0,0.4291185662150383,135.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,-0.0002881197433453053,0.0010473571746842936,2.366829812526703,-0.03841295279562473,0.00026944244746118784,0.0064263667445629835,-35.363262175,149.16523755,14794.25
17:45:31,0.10564245283603668,0.07708324491977692,139.0,177.5,0.0,-6.896972854519845e-05,0.01900000125169754,0.024464478716254234,60.0,0.4336456060409546,135.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.0023355052690021694,0.0013991419109515846,2.371108889579773,0.024546723812818527,0.0013562950771301985,0.006314317928627133,-35.3632621,149.1652377,15263.5
17:45:32,0.14239463955163956,0.09197608195245266,139.0,190.5,0.0,0.00033569334118510596,0.015250000637024641,0.032286099158227444,59.75,0.44399091601371765,136.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.0022511682473123074,0.0016506885585840791,2.375428795814514,0.02706350851804018,0.0006980608741287142,0.0065117484191432595,-35.363262,149.1652378,15738.0
17:45:33,0.17725887894630432,0.09571607038378716,139.0,197.5,0.0,-0.0010784912155941129,0.006500000366941094,0.0378105528652668,60.0,0.4408830255270004,136.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.0043550500413402915,0.0017133279470726848,2.3790701627731323,0.06888840720057487,-0.0017106521991081536,0.004752937471494079,-35.363262,149.1652379,16169.0
17:45:34,0.19407393038272858,0.1195410005748272,139.0,202.0,0.0,-0.0008953857263804821,0.0032500001252628863,0.042250446043908596,60.0,0.43766459822654724,136.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.003076976485317573,0.002154591726139188,2.3824788331985474,-0.040490406565368176,0.0005653166736010462,0.0045245817746035755,-35.363262,149.165238,16596.0
17:45:35,0.2305125892162323,0.09997944161295891,139.0,201.0,0.0,-0.0007458496111212298,0.003000000026077032,0.04459056071937084,60.0,0.43790338933467865,136.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.0045012354385107756,0.0018169980612583458,2.3860467672348022,0.06568956281989813,-0.0008964497246779501,0.0045264053624123335,-35.363262,149.165238,17066.5
17:45:36,0.3114970549941063,0.06293673347681761,139.0,198.75,0.0,-0.0009109497113968246,0.0007500000356230885,0.044830167666077614,60.0,0.4387145861983299,136.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.003630493476521224,0.001247787120519206,2.3889734745025635,-0.025044109672307968,0.0006851733778603375,0.0037350550410337746,-35.3632619,149.165238,17536.75
17:45:37,0.25986748933792114,0.0642989557236433,139.0,198.0,0.0,-0.0011926268925890326,0.004000000189989805,0.050542108714580536,60.0,0.44355908036231995,136.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.0034926918451674283,0.0012808374594897032,2.391417145729065,-0.02153819054365158,0.00028685404686257243,0.00319618615321815,-35.3632619,149.165238,17965.5
17:45:38,0.26181013882160187,0.07268157415091991,139.0,199.75,0.0,-0.00016479492478538305,0.005750000127591193,0.05376525968313217,60.0,0.44367899000644684,137.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.004958055156748742,0.0013624940183945,2.3942267894744873,0.04445598181337118,0.0005918925744481385,0.004376030701678246,-35.3632619,149.165238,18393.0
17:45:39,0.20873671770095825,0.08465737476944923,139.0,201.5,0.0,-0.0002197265457652975,0.00800000037997961,0.06037008389830589,60.0,0.4436373710632324,137.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.0036147464998066425,0.0015507146599702537,2.3968541622161865,-0.006888587027788162,0.0004369151429273188,0.001983698399271816,-35.3632619,149.165238,18865.5
17:45:40,0.2175968810915947,0.07834207080304623,139.0,203.5,0.0,-0.0009378051763633266,0.012250000378116965,0.06190588138997555,59.75,0.4474668651819229,137.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.0038407343672588468,0.001514299277914688,2.39925080537796,-0.014481866732239723,-0.00036360738158691674,0.0028078536270186305,-35.3632619,149.165238,19338.0
17:45:41,0.28231538087129593,0.096012182533741,139.0,207.5,0.0,-0.0011669921805150807,0.008000000147148967,0.066331896930933,60.0,0.4539489895105362,137.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.0056684419978410006,0.0018460677820257843,2.4013233184814453,0.1065699141472578,-0.0004816390573978424,0.002103954611811787,-35.3632619,149.1652381,19790.0
17:45:42,0.35735685378313065,0.11691518686711788,139.0,210.75,0.0,-0.000862121563841356,0.010000000591389835,0.06367419753223658,60.0,0.44429756700992584,137.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.005674581858329475,0.002127219398971647,2.4031571745872498,-0.0355403758585453,-8.28974589239806e-05,0.003497563593555242,-35.3632618,149.1652382,20240.75
17:45:43,0.37314319610595703,0.12321855127811432,139.0,208.5,0.0,-0.0009570312104187906,0.026500001549720764,0.06026877649128437,60.0,0.45251351594924927,137.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.006632785080000758,0.002250617020763457,2.4049350023269653,0.12536891177296638,-0.0004171582986600697,0.0018587242811918259,-35.3632618,149.16523815,20691.5
17:45:44,0.29947157949209213,0.12435921654105186,139.0,200.75,0.0,0.00047424316244359943,0.03725000098347664,0.04881053604185581,60.0,0.4411863163113594,137.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.004677572927903384,0.0022056950256228447,2.406691610813141,-0.04034202825278044,-0.0004269855853635818,0.0037152039585635066,-35.363261924999996,149.16523794999998,21139.25
17:45:45,0.19035956263542175,0.14980322867631912,139.0,179.0,0.0,-0.0005847167340107262,0.02950000111013651,0.03838244639337063,60.0,0.4460788071155548,137.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.0041620462434366345,0.002610412077046931,2.408475399017334,0.11709460616111755,-0.00046972237760201097,0.0022630763123743236,-35.36326205,149.1652378,21585.5
17:45:46,0.13385751843452454,0.13112113624811172,139.0,143.0,0.0,-0.0011907958833035082,0.01950000086799264,0.026316720992326736,60.0,0.4365850016474724,138.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.0018098523796652444,0.0022550457215402275,2.410011053085327,-0.023924793116748333,-0.0008868174481904134,0.0033727354602888227,-35.3632622,149.16523765,22029.0
17:45:47,0.10644706338644028,0.11730489507317543,139.0,123.5,0.0,-0.0003173828008584678,0.01000000024214387,0.022576643154025078,60.0,0.4446641653776169,138.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.0016433295677416027,0.0019880520994774997,2.4116073846817017,0.04984509339556098,0.00041593698551878333,0.0017235022969543934,-35.3632622,149.1652376,22475.5
17:45:48,0.033967514522373676,0.11184883676469326,139.0,118.25,0.0,0.0003851318215311039,0.0035000001080334187,0.021602615248411894,60.0,0.4378083348274231,138.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.0007876023300923407,0.0019044102809857577,2.4130308628082275,-0.017284891568124294,-0.0002609385992400348,0.0011571471259230748,-35.3632622,149.1652375,22921.75
17:45:49,0.030408604070544243,0.09257180243730545,139.0,131.0,0.0,0.00016357417916879058,0.015000000596046448,0.023387398570775986,60.0,0.443991482257843,138.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.00045534013770520687,0.0016641471884213388,2.414180040359497,0.07023878023028374,-0.0002352211158722639,0.0002263248316012323,-35.3632622,149.1652375,23369.0
17:45:50,0.016336283064447343,0.09695155173540115,139.0,144.25,0.0,0.0010461425554240122,0.017000000923871994,0.023502851370722055,60.0,0.4347439929842949,138.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.0002780637296382338,0.0016567112470511347,2.415274679660797,-0.017969460925087333,0.00021976444986648858,0.0018885801691794768,-35.3632622,149.165237525,23815.75
17:45:51,0.0887792594730854,0.09651802480220795,139.0,163.0,0.0,0.0010998534562531859,0.015000000596046448,0.02599059697240591,60.0,0.4404314011335373,138.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0,AUTO,0.00038775835128035396,0.001597331021912396,2.4162685871124268,0.04737443570047617,-0.001046326186042279,0.0013608119334094226,-35.3632622,149.1652376,24261.5
